sentence_id,article_id,publisher,sentence_text,gpt_tone,gpt_type,gpt_focus,type,tone,focus
ee1e2d31fa0ebfae825b54c4489b9dbe,06a99d616ad7ab7f9720f2cf4dee28eb,washingtonpost,"The data shifts, even if indicative, aren’t big enough to persuade.",neutral,opinion,neither,opinion,neutral,neither
9cbf2f7a4b50147eb929800ab6c9360a,06a99d616ad7ab7f9720f2cf4dee28eb,washingtonpost,"For now, a freedom fan can at most celebrate a few gains after years of defeat and retreat, and honor those who have braved the cancelers to create those gains.",neutral,opinion,neither,opinion,positive,neither
03e3309042eec840b20252a4bd8131b0,06a99d616ad7ab7f9720f2cf4dee28eb,washingtonpost,"Later this year, the Russell Kirk Center in Michigan will bestow its first McLellan Prize for courage and impact in defending free expression.",neutral,fact,neither,fact,neutral,neither
ea7c90196d2895ab71398a7f84eab65a,06a99d616ad7ab7f9720f2cf4dee28eb,washingtonpost,(I served as a juror.),neutral,fact,neither,fact,neutral,neither
0fb99343cfb72f601e02659d2d1bad74,06a99d616ad7ab7f9720f2cf4dee28eb,washingtonpost,"The recipient, Greg Lukianoff, in addition to his books and other advocacy, has for years led the Foundation for Individual Rights and Expression, the nation’s leading watchdog group in this subject area.",neutral,fact,neither,fact,neutral,neither
513a96b8fb3a230108d1272ce4e42edb,06a99d616ad7ab7f9720f2cf4dee28eb,washingtonpost,Every team should recognize its MVP.,neutral,opinion,neither,opinion,neutral,neither
0be37bfb2a6ae636079469b1e90e0b4a,06a99d616ad7ab7f9720f2cf4dee28eb,washingtonpost,But great individual play is no guarantee of victory.,neutral,opinion,neither,fact,neutral,neither
2acb15e14f550c41ebfee5bad76fd051,06a99d616ad7ab7f9720f2cf4dee28eb,washingtonpost,Paul Hornung won a Heisman Trophy on a 2-8 team.,neutral,fact,neither,fact,positive,neither
56e00f1a87aa82233ebe9ced5fdf095c,06a99d616ad7ab7f9720f2cf4dee28eb,washingtonpost,"I can’t see a scoreboard from where I’m sitting, but I strongly suspect that it says Team Freedom is still in catch-up mode.",negative,opinion,neither,opinion,neutral,neither
f0f3f401b9e366c88ff72ccdeaaff973,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,NEW YORK —,neutral,other,neither,other,neutral,neither
b84c7f996adc2636123abe1ef24a4036,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"The United States, France and several Arab nations were among the countries that on Wednesday jointly called for a 21-day cease-fire deal to avert a wider conflict between Israel and Hezbollah in Lebanon.",neutral,fact,neither,fact,neutral,neither
d1233e37531e4757ff327a33ad31a018,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,The diplomatic push for a temporary halt in fighting comes as Israel’s military chief told soldiers to prepare for a possible ground incursion into Lebanon.,neutral,fact,neither,fact,neutral,neither
42cda412647271a6efbd0861a657073e,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"Biden administration officials, briefing reporters under ground rules of anonymity, said they expected that the Israeli and Lebanese governments would accept the deal “in the coming hours.",neutral,quote,democrat,fact,neutral,democrat
5f6419af1306149e9cbe80f200060ee6,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,”,neutral,quote,neither,other,neutral,neither
fe97ffbe298552ed23f706bc189798a6,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"The cease-fire deal is the product of days of frantic diplomacy at the United Nations, with many key leaders gathered in New York for the annual general assembly, which has coincided with Israel’s intensified campaign against Hezbollah targets in Lebanon.",neutral,fact,neither,fact,neutral,neither
f5f0a2af9dcb0dda92135bdce1cc6195,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"Hundreds have been killed, according to Lebanon’s Health Ministry, as Israel unleashed a wave of airstrikes and turned electronic devices into bombs.",negative,fact,neither,fact,negative,neither
d88ff2e94612e466d49e23510a5dd463,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"The Biden administration and the French government emerged as key leaders of the effort, but Group of 7 nations, Australia, the European Union as well as the Arab nations of Qatar, Saudi Arabia and the United Arab Emirates, have been coordinating and trying to massage both sides to achieve an agreement.",neutral,fact,neither,fact,neutral,democrat
75b3589cfdc6942aef86876be8c03dcb,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"In a separate joint statement Wednesday, President Joe Biden and President Emmanuel Macron of France called for broad endorsement of a deal to “give diplomacy a chance.”",neutral,quote,democrat,fact,positive,democrat
9e8949cd9bab1a90cd48f43ff1e92130,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"“It is time for a settlement on the Israel-Lebanon border that ensures safety and security to enable civilians to return to their homes,” they said.",neutral,quote,neither,quote,positive,neither
b823fd80126afb02f1efc7eebef73d0e,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"“The exchange of fire since October 7th, and in particular over the past two weeks, threatens a much broader conflict, and harm to civilians.",negative,quote,neither,fact,negative,neither
2a466e37f0fabb41fd4f8ebb0c262a1c,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"”Speaking to reporters Wednesday, Biden said the United States was able to generate “significant support from Europe as well as the Arab nations” for the proposed cease-fire deal.",neutral,fact,democrat,fact,positive,democrat
4aa0312e3f0bda7fac277e2a922a371d,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"“It’s important the war does not widen,” he added.",neutral,quote,neither,quote,neutral,democrat
b965712cbe4399f2c0f0fce8212ce422,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"“War is not inevitable,” French Foreign Minister Jean-Noël Barrot told the 15-member United Nations Security Council on Wednesday.",neutral,quote,neither,quote,negative,neither
bc068f9b1d26d6adfef9f0aaa10d50e4,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,“A diplomatic solution is indeed possible.,positive,quote,neither,opinion,neutral,neither
595fa708f22619111aa7d6ac7ad0f0c4,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"”Lebanese Prime Minister Najib Mikati told the council: “France stood by our side in the darkest circumstances, the best proof being the efforts France is making today in collaboration with the United States in order to issue a joint communiqué that enjoys international support and which would put an end to this dirty war.",positive,quote,neither,quote,neutral,neither
9f8653fd74cd4ff8943adae8ca2ad03f,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"”The signatories of the agreement would not directly include Hezbollah, raising the possibility that it could be shaky, and the U.S. officials did not immediately explain why they were optimistic about the militant and political group’s involvement.",neutral,quote,neither,fact,neutral,neither
153bccc76d49857c5a31ba6075f55cf8,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"But they said that they expected that if the Lebanese government agrees to the deal, it will be able to bring along the group.",neutral,fact,neither,fact,neutral,neither
917e99ec264b0dbfc31011061b83c5b0,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"The United States does not speak directly to Hezbollah, which it has designated a terrorist organization.",neutral,fact,neither,fact,negative,neither
0d1d94d74430a3c424663965f7482256,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"The goal during the cease-fire is to reach a comprehensive agreement “that allows for residents to return to their homes in both Lebanon and Israel,” a senior administration official said.",neutral,quote,neither,fact,positive,neither
5eb5d6963e823283f63fafc7d0febdd5,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"“It’s been an all-out effort by the administration to reach this moment,” the official said, expressing gratitude “to both the Israelis and the Lebanese government.",neutral,quote,neither,fact,positive,neither
039716babda40cfabdfffbd031c20918,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"”The White House has tasked adviser Amos Hochstein to be the main negotiator on the Israel-Lebanon situation, and he has spent much of his time in the region over the past year on resolving the fighting with Hezbollah.",neutral,quote,democrat,fact,neutral,neither
0866cbc7f968ad3b84affa9be08c0afc,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"Secretary of State Antony Blinken has also taken a leading role in shuttling among European and Arab diplomats to try to build support for the deal, and got his Qatari and Saudi counterparts to sign on to it on Wednesday.",neutral,fact,democrat,fact,neutral,democrat
00cc81d683d6d6dde48af915d455f90a,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"Blinken and Hochstein also met Lebanese Prime Minister Mikati to sound him out about the proposal, a U.S. official familiar with the situation said, speaking on condition of anonymity to discuss the sensitive closed-door meetings.",neutral,fact,neither,fact,neutral,democrat
a1507c0eb9c524be7f243641a090b5a9,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,Hezbollah has consistently said it would stop firing rockets into Israel once Israel ended its military campaign in Gaza.,neutral,fact,neither,fact,neutral,neither
961eaf438b58656659b3e366f1632e36,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,The U.S. call for a short-term cease-fire in Lebanon is the latest indication that Washington does not see a Gaza hostage-release cease-fire deal hpening imminently and is embracing Israel’s preference to prioritize a cease-fire in Lebanon first.,neutral,fact,democrat,fact,neutral,neither
5f519b33b4094adde9df39ced898f7a8,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"The Biden administration has said it is focused on unlinking the first phase of a cease-fire in Lebanon from a deal between Israel and Hamas, which remains deadlocked.",neutral,fact,democrat,fact,neutral,democrat
f6661cedc54fd3d18d9c54878a18f0fc,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,But senior officials on Wednesday evening said they hoped discussions over a longer-term agreement in Lebanon could also renew negotiations in Gaza.,neutral,fact,neither,fact,positive,neither
5079e04a01716a56c7da8774c1ad3d98,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"Hamas leader Yahya Sinwar has sought a broader conflict, one U.S. official said, and depriving him of that possibility may eventually lead him to be more willing to accept a deal that would sw hostages for Palestinian prisoners in Israeli prisons.",neutral,fact,neither,opinion,neutral,neither
914f0b09e6230150b8fa832adf1d73b7,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"An Israeli official, speaking on the condition of anonymity to discuss a sensitive military matter, told reporters Wednesday that Israel is open to a “diplomatic solution” with Hezbollah that allows Israeli forces to continue their military campaign in Gaza.",neutral,fact,neither,fact,neutral,neither
e01c3fda9dfbb8c64992066737ae8edc,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"“Israel has increased military pressure on Hezbollah to delink the two fronts,” said the official, referring to the simultaneous military campaigns in Gaza and Lebanon.",neutral,quote,neither,fact,neutral,neither
1b85f6493c95fa13299ce605c372f347,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,“Israel is not seeking war but is also not deterred by it.,neutral,quote,neither,opinion,neutral,neither
3f859d4a435873eb6315df070df7451d,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,”The official added that “Hezbollah has given [Hamas leader Yahya] Sinwar control over Lebanese civilians by linking the fronts.,neutral,quote,neither,quote,neutral,neither
1a6ff37c4735aaade166897802a7020a,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"”The Israeli government is hoping that its bombardment of Lebanon, which has dealt a significant blow to Hezbollah’s command and control cabilities and Radwan forces, will convince the group to agree to a cease-fire.",neutral,quote,neither,opinion,negative,neither
51dea069b272c5be25e93e0d22d01fec,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"But whether Hezbollah can back down and maintain its credibility after Israel’s brazen pager and walkie-talkie attacks, as well as extensive airstrikes, remains to be seen.",neutral,borderline,neither,opinion,neutral,neither
fa7ba07777b47d28bfcb9228542f92a6,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"Israeli residents who have fled Hezbollah rockets in the northern part of the country are unlikely to return to their homes until there are clearer guarantees that they can remain there safely, leading to the need for a full agreement, a U.S. official said.",neutral,fact,neither,fact,neutral,neither
5442c7bedd7bb5b908d90c8a32f95cc2,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"“It was always going to have to be more than just a cease-fire, because it would be unacceptable for Israeli residents to return to their homes in the north if there weren’t security arrangements on the Lebanese side that prevented Hezbollah from sitting on the border and ensuring that they were secure from an October 7th-like attack in the future,” the official said.",neutral,quote,neither,fact,negative,neither
b9af97b96c0324dbb8338d771d79b0e5,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"Barrot, the French foreign minister, said he is heading to Beirut this week to continue to work on the proposed deal.",neutral,fact,neither,fact,neutral,neither
eb4ebea9c120311425ff3bcd70b8eef4,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"“We are counting on both parties to accept it without delay, in order to protect civilian populations and allow for diplomatic negotiations to begin,” he told the U.N. gathering.",neutral,quote,neither,quote,positive,neither
f1b78c40cc82559ad7fc2d549a69ffae,070a072d66f8d0e7994bb92a6c38758d,washingtonpost,"In an address earlier Wednesday, U.N. Secretary General António Guterres urged both sides to “step back from the brink” and avoid a war that would “surely be an all-out catastrophe.",negative,quote,neither,fact,negative,neither
